Player ID,Player Name,Line Score,Game ID,Stat Type,League/Sport
191902,Ryan Pepiot,6.0,64176bf9-9c35-498a-814c-f920e2351a3e,Pitcher Strikeouts,MLB
57834,Sergei Bobrovsky,25.0,bf7da94c-5ea2-4467-b940-240c101d487a,Goalie Saves,NHL
199268,NaLyssa Smith + DiJonai Carrington,25.5,98e56fea-6489-41a3-8f26-dc9f1593812d,Points (Combo),WNBA
67565,Bobby Witt Jr.,0.5,e4426fb8-6ce5-41bb-8176-1ea93383ac7b,Stolen Bases,MLB
192016,Agustín Ojeda,0.5,d7pkn22nahgs1xl7whncql4wk,Goals,SOCCER
55442,Babar Azam,0.5,Cricket22,Sixes,CRICKET
192905,Erick Fedde,17.5,5d1bd1b4-b458-4aa5-b8d5-f1b92b7d5f94,Pitching Outs,MLB
199312,Mohammad Amir,1.5,Cricket22,Wickets,CRICKET
68121,José Berríos,2.5,ac8f6ff8-4ebd-40b0-986b-e7186386b805,Earned Runs Allowed,MLB
55445,Mohammad Rizwan,24.5,Cricket22,1st Inning Runs,CRICKET
195024,Usman Khan,1.5,Cricket22,Fours,CRICKET
199269,NaLyssa Smith + Alyssa Thomas,18.0,98e56fea-6489-41a3-8f26-dc9f1593812d,Rebounds (Combo),WNBA
199229,Harry Kane + Cristiano Ronaldo,7.0,EURO24123,Goals,SOCCERSZN
67620,Aaron Judge,0.5,e4426fb8-6ce5-41bb-8176-1ea93383ac7b,Home Runs,MLB
189102,Seth Lugo,27.5,e4426fb8-6ce5-41bb-8176-1ea93383ac7b,Pitcher Fantasy Score,MLB
143067,Dairon Blanco,0.5,e4426fb8-6ce5-41bb-8176-1ea93383ac7b,Stolen Bases,MLB
199286,Phil Foden + Kevin De Bruyne + Jamal Musiala,11.0,EURO24123,Goal + Assist,SOCCERSZN
193474,Alonso Martínez,0.5,d7pkn22nahgs1xl7whncql4wk,Goals,SOCCER
161576,Joey Estes,15.5,96cb6d82-88c3-4143-aebb-29e4e1828620,Pitching Outs,MLB
124265,Maikel Garcia,0.5,e4426fb8-6ce5-41bb-8176-1ea93383ac7b,Stolen Bases,MLB
125384,Carlos Rodón,31.5,e4426fb8-6ce5-41bb-8176-1ea93383ac7b,Pitcher Fantasy Score,MLB
199267,Caitlin Clark + DeWanna Bonner,11.5,98e56fea-6489-41a3-8f26-dc9f1593812d,Rebounds (Combo),WNBA
67622,Giancarlo Stanton,0.5,e4426fb8-6ce5-41bb-8176-1ea93383ac7b,Home Runs,MLB
198563,Nicholas Kirton,10.5,Cricket22,1st Inning Runs,CRICKET
199286,Phil Foden + Kevin De Bruyne + Jamal Musiala,6.0,EURO24123,Assists,SOCCERSZN
192905,Erick Fedde,2.5,5d1bd1b4-b458-4aa5-b8d5-f1b92b7d5f94,Earned Runs Allowed,MLB
196929,Caitlin Clark + Alyssa Thomas,15.0,98e56fea-6489-41a3-8f26-dc9f1593812d,Assists (Combo),WNBA
199313,Naseem Shah,1.5,Cricket22,Wickets,CRICKET
69741,Salvador Perez,0.5,e4426fb8-6ce5-41bb-8176-1ea93383ac7b,Home Runs,MLB
151660,Christian Ramírez,0.5,d7pkn22nahgs1xl7whncql4wk,Goals,SOCCER
68121,José Berríos,29.5,ac8f6ff8-4ebd-40b0-986b-e7186386b805,Pitcher Fantasy Score,MLB
127193,Brice Turang,0.5,ac8f6ff8-4ebd-40b0-986b-e7186386b805,Stolen Bases,MLB
151806,Kyle Harrison,16.5,9213e813-7ea4-45fd-b2b0-c89b8dbea437,Pitching Outs,MLB
194420,Spencer Arrighetti,4.5,9213e813-7ea4-45fd-b2b0-c89b8dbea437,Hits Allowed,MLB
199031,Stuart Skinner + Sergei Bobrovsky,51.5,bf7da94c-5ea2-4467-b940-240c101d487a,Goalie Saves (Combo),NHL
195024,Usman Khan,20.5,Cricket22,1st Inning Runs,CRICKET
139698,Fakhar Zaman,0.5,Cricket22,Sixes,CRICKET
139698,Fakhar Zaman,1.5,Cricket22,Fours,CRICKET
69387,Cal Raleigh,0.5,5d1bd1b4-b458-4aa5-b8d5-f1b92b7d5f94,Home Runs,MLB
199267,Caitlin Clark + DeWanna Bonner,4.5,98e56fea-6489-41a3-8f26-dc9f1593812d,3-PT Made (Combo),WNBA
57827,Connor McDavid,1.5,bf7da94c-5ea2-4467-b940-240c101d487a,Assists,NHL
194420,Spencer Arrighetti,15.5,9213e813-7ea4-45fd-b2b0-c89b8dbea437,Pitching Outs,MLB
192189,Dylan Cease,41.5,96cb6d82-88c3-4143-aebb-29e4e1828620,Pitcher Fantasy Score,MLB
149774,Diego Rossi,0.5,d7pkn22nahgs1xl7whncql4wk,Goals,SOCCER
67527,Christian Yelich,0.5,ac8f6ff8-4ebd-40b0-986b-e7186386b805,Stolen Bases,MLB
198558,Pargat Singh,9.5,Cricket22,1st Inning Runs,CRICKET
139980,Fernando Tatis Jr.,0.5,96cb6d82-88c3-4143-aebb-29e4e1828620,Home Runs,MLB
67898,Logan Gilbert,36.5,5d1bd1b4-b458-4aa5-b8d5-f1b92b7d5f94,Pitcher Fantasy Score,MLB
197545,Corey Julks,0.5,5d1bd1b4-b458-4aa5-b8d5-f1b92b7d5f94,Stolen Bases,MLB
139698,Fakhar Zaman,17.5,Cricket22,1st Inning Runs,CRICKET
188883,Hannes Wolf,0.5,d7pkn22nahgs1xl7whncql4wk,Goals,SOCCER
151806,Kyle Harrison,23.5,9213e813-7ea4-45fd-b2b0-c89b8dbea437,Pitcher Fantasy Score,MLB
152649,Jacen Russell-Rowe,0.5,d7pkn22nahgs1xl7whncql4wk,Goals,SOCCER
198568,Navneet Dhaliwal ,9.5,Cricket22,1st Inning Runs,CRICKET
67566,Julio Rodríguez,0.5,5d1bd1b4-b458-4aa5-b8d5-f1b92b7d5f94,Stolen Bases,MLB
126801,Shadab Khan,12.5,Cricket22,1st Inning Runs,CRICKET
70298,Jose Siri,0.5,64176bf9-9c35-498a-814c-f920e2351a3e,Stolen Bases,MLB
194420,Spencer Arrighetti,26.5,9213e813-7ea4-45fd-b2b0-c89b8dbea437,Pitcher Fantasy Score,MLB
151876,Julián Fernández,0.5,d7pkn22nahgs1xl7whncql4wk,Goals,SOCCER
199127,Larssen + Comp,7.0,KCRGE45453.5520833333,MAP 1 Kills (Combo),LoL
189308,Max Arfsten,0.5,d7pkn22nahgs1xl7whncql4wk,Goals,SOCCER
67503,Randy Arozarena,0.5,64176bf9-9c35-498a-814c-f920e2351a3e,Stolen Bases,MLB
150212,Santiago Rodríguez,0.5,d7pkn22nahgs1xl7whncql4wk,Goals,SOCCER
69680,Taylor Walls,0.5,64176bf9-9c35-498a-814c-f920e2351a3e,Stolen Bases,MLB
171880,Barnabás Varga,0.5,eopm8ug0m9s513kkpi2rt52qc,Goals,SOCCER
178383,Noah Okafor,0.5,eopm8ug0m9s513kkpi2rt52qc,Goals,SOCCER
199303,Robert Andrich,1.5,aokq89cp6v1xcnh80m5tc6sk4,Shots,SOCCER
177364,John McGinn,1.5,aokq89cp6v1xcnh80m5tc6sk4,Shots,SOCCER
177361,Scott McTominay,1.5,aokq89cp6v1xcnh80m5tc6sk4,Shots,SOCCER
199294,Thomas Müller,0.5,aokq89cp6v1xcnh80m5tc6sk4,Shots On Target,SOCCER
199294,Thomas Müller,1.5,aokq89cp6v1xcnh80m5tc6sk4,Shots,SOCCER
199296,Lawrence Shankland,1.5,aokq89cp6v1xcnh80m5tc6sk4,Shots,SOCCER
199300,Kai Havertz,0.5,aokq89cp6v1xcnh80m5tc6sk4,Goal + Assist,SOCCER
199303,Robert Andrich,1.5,aokq89cp6v1xcnh80m5tc6sk4,Tackles,SOCCER
199295,Ché Adams,1.5,aokq89cp6v1xcnh80m5tc6sk4,Shots,SOCCER
177321,Xherdan Shaqiri,0.5,eopm8ug0m9s513kkpi2rt52qc,Goals,SOCCER
177364,John McGinn,0.5,aokq89cp6v1xcnh80m5tc6sk4,Shots On Target,SOCCER
199307,Toni Kroos,95.5,aokq89cp6v1xcnh80m5tc6sk4,Passes Attempted,SOCCER
199301,Leroy Sané,2.5,aokq89cp6v1xcnh80m5tc6sk4,Shots,SOCCER
199295,Ché Adams,0.5,aokq89cp6v1xcnh80m5tc6sk4,Shots On Target,SOCCER
177364,John McGinn,1.5,aokq89cp6v1xcnh80m5tc6sk4,Fouls,SOCCER
199306,Maximilian Mittelstädt,2.5,aokq89cp6v1xcnh80m5tc6sk4,Tackles,SOCCER
178091,Callum McGregor,1.5,aokq89cp6v1xcnh80m5tc6sk4,Tackles,SOCCER
177358,Scott McKenna,4.5,aokq89cp6v1xcnh80m5tc6sk4,Clearances,SOCCER
199302,Niclas Füllkrug,2.5,aokq89cp6v1xcnh80m5tc6sk4,Shots,SOCCER
199305,Joshua Kimmich,1.5,aokq89cp6v1xcnh80m5tc6sk4,Tackles,SOCCER
199297,Antonio Rüdiger,0.5,aokq89cp6v1xcnh80m5tc6sk4,Shots,SOCCER
177361,Scott McTominay,28.5,aokq89cp6v1xcnh80m5tc6sk4,Passes Attempted,SOCCER
178091,Callum McGregor,33.5,aokq89cp6v1xcnh80m5tc6sk4,Passes Attempted,SOCCER
199297,Antonio Rüdiger,83.5,aokq89cp6v1xcnh80m5tc6sk4,Passes Attempted,SOCCER
199293,Ilkay Gündogan,39.5,aokq89cp6v1xcnh80m5tc6sk4,Passes Attempted,SOCCER
199296,Lawrence Shankland,0.5,aokq89cp6v1xcnh80m5tc6sk4,Shots On Target,SOCCER
199299,Jamal Musiala,2.0,aokq89cp6v1xcnh80m5tc6sk4,Shots,SOCCER
199298,Florian Wirtz,2.0,aokq89cp6v1xcnh80m5tc6sk4,Shots,SOCCER
199300,Kai Havertz,2.5,aokq89cp6v1xcnh80m5tc6sk4,Shots,SOCCER
199307,Toni Kroos,2.0,aokq89cp6v1xcnh80m5tc6sk4,Tackles,SOCCER
171073,Andy Robertson,2.0,aokq89cp6v1xcnh80m5tc6sk4,Tackles,SOCCER
177359,Billy Gilmour,0.5,aokq89cp6v1xcnh80m5tc6sk4,Shots,SOCCER
177365,Ryan Christie,1.5,aokq89cp6v1xcnh80m5tc6sk4,Shots,SOCCER
199304,Kenny McLean,0.5,aokq89cp6v1xcnh80m5tc6sk4,Shots,SOCCER
171073,Andy Robertson,34.5,aokq89cp6v1xcnh80m5tc6sk4,Passes Attempted,SOCCER
199310,Anthony Ralston,2.0,aokq89cp6v1xcnh80m5tc6sk4,Tackles,SOCCER
199308,Kieran Tierney,2.0,aokq89cp6v1xcnh80m5tc6sk4,Tackles,SOCCER
171071,Angus Gunn,3.5,aokq89cp6v1xcnh80m5tc6sk4,Goalie Saves,SOCCER
199309,Manuel Neuer,2.5,aokq89cp6v1xcnh80m5tc6sk4,Goalie Saves,SOCCER
199308,Kieran Tierney,37.5,aokq89cp6v1xcnh80m5tc6sk4,Passes Attempted,SOCCER
199293,Ilkay Gündogan,0.5,aokq89cp6v1xcnh80m5tc6sk4,Shots On Target,SOCCER
199305,Joshua Kimmich,66.5,aokq89cp6v1xcnh80m5tc6sk4,Passes Attempted,SOCCER
177320,Zeki Amdouni,0.5,eopm8ug0m9s513kkpi2rt52qc,Goals,SOCCER
177904,Andrej Kramaric,0.5,237ddqvw9ld299lmbgdzd7j84,Goals,SOCCER
171063,Ferran Torres,0.5,237ddqvw9ld299lmbgdzd7j84,Goals,SOCCER
171067,Mikel Oyarzabal,0.5,237ddqvw9ld299lmbgdzd7j84,Goals,SOCCER
170996,Álvaro Morata,0.5,237ddqvw9ld299lmbgdzd7j84,Goals,SOCCER
172273,Davide Frattesi,0.5,36tvmizi3lko2um2m223h7rx0,Goals,SOCCER
193207,Chris Paddack Jr.,3.5,93a9bca3-89b0-4fd9-87b2-29a77b327dcc,Pitcher Strikeouts,MLBLIVE
172253,Federico Chiesa,0.5,36tvmizi3lko2um2m223h7rx0,Goals,SOCCER
178229,Giacomo Raspadori,0.5,36tvmizi3lko2um2m223h7rx0,Goals,SOCCER
145401,Melquizael Costa,14.75,,Fight Time (Mins),MMA
145401,Melquizael Costa,50.5,,Significant Strikes,MMA
189932,Chris Paddack Jr.,6.0,93a9bca3-89b0-4fd9-87b2-29a77b327dcc,Pitcher Strikeouts,MLB
192975,Dakota Hudson,2.0,93a9bca3-89b0-4fd9-87b2-29a77b327dcc,Pitcher Strikeouts,MLBLIVE
148102,Josefine Lindgren Knutsson,2.5,,Takedowns,MMA
148102,Josefine Lindgren Knutsson,60.5,,Significant Strikes,MMA
172264,Gianluca Scamacca,0.5,36tvmizi3lko2um2m223h7rx0,Goals,SOCCER
198861,Jeka Saragih,4.75,,Fight Time (Mins),MMA
198861,Jeka Saragih,19.5,,Significant Strikes,MMA
178227,Stephan El Shaarawy,0.5,36tvmizi3lko2um2m223h7rx0,Goals,SOCCER
170744,Bobby Wood,0.5,d91b7w6u29tahbgbzlbydfa50,Goals,SOCCER
124065,Gabriella Fernandes	,52.5,,Significant Strikes,MMA
151895,Brian White,0.5,d91b7w6u29tahbgbzlbydfa50,Goals,SOCCER
198862,Adam Fugitt	,2.0,,Takedowns,MMA
198862,Adam Fugitt	,51.5,,Significant Strikes,MMA
198862,Adam Fugitt	,11.5,,Fight Time (Mins),MMA
189749,Damir Kreilach,0.5,d91b7w6u29tahbgbzlbydfa50,Goals,SOCCER
198863,Nate Maness,27.5,,Significant Strikes,MMA
198863,Nate Maness,5.5,,Fight Time (Mins),MMA
21101,Tagir Ulanbekov,2.5,,Takedowns,MMA
198542,Dylan Borrero,0.5,d91b7w6u29tahbgbzlbydfa50,Goals,SOCCER
21101,Tagir Ulanbekov,59.5,,Significant Strikes,MMA
151822,Giacomo Vrioni,0.5,d91b7w6u29tahbgbzlbydfa50,Goals,SOCCER
124064,Garrett Armfield	,69.5,,Significant Strikes,MMA
146645,Asu Almabayev	,38.5,,Significant Strikes,MMA
57843,Aleksander Barkov,2.5,bf7da94c-5ea2-4467-b940-240c101d487a,Shots On Goal,NHL
146645,Asu Almabayev	,3.5,,Takedowns,MMA
151896,Ryan Gauld,0.5,d91b7w6u29tahbgbzlbydfa50,Goals,SOCCER
146645,Asu Almabayev	,12.5,,Fight Time (Mins),MMA
152110,Tomás Chancalay,0.5,d91b7w6u29tahbgbzlbydfa50,Goals,SOCCER
11835,Douglas Silva de Andrade,45.5,,Significant Strikes,MMA
198864,Timothy Cuamba	,10.0,,Fight Time (Mins),MMA
171811,Anderson Julio,0.5,d8pisihuvtgu64d9mrrqzezh0,Goals,SOCCER
198864,Timothy Cuamba	,33.5,,Significant Strikes,MMA
151717,Cristian Arango,0.5,d8pisihuvtgu64d9mrrqzezh0,Goals,SOCCER
85855,Tatsuro Taira	,12.5,,Fight Time (Mins),MMA
85855,Tatsuro Taira	,50.5,,Significant Strikes,MMA
64791,Warren Foegele,1.5,bf7da94c-5ea2-4467-b940-240c101d487a,Shots On Goal,NHL
151720,Diego Luna,0.5,d8pisihuvtgu64d9mrrqzezh0,Goals,SOCCER
57889,Zach Hyman,3.5,bf7da94c-5ea2-4467-b940-240c101d487a,Shots On Goal,NHL
189745,Matt Crooks,0.5,d8pisihuvtgu64d9mrrqzezh0,Goals,SOCCER
150416,Dante Vanzeir,0.5,d9d77a0sdnn1wsaaxxcpnvbbo,Goals,SOCCER
192004,Dennis Gjengaar,0.5,d9d77a0sdnn1wsaaxxcpnvbbo,Goals,SOCCER
151378,Hany Mukhtar,0.5,d9d77a0sdnn1wsaaxxcpnvbbo,Goals,SOCCER
152098,Sam Surridge,0.5,d9d77a0sdnn1wsaaxxcpnvbbo,Goals,SOCCER
150426,Christian Benteke,0.5,d8doqe3jkykazgvotvozim61g,Goals,SOCCER
189102,Seth Lugo,5.0,e4426fb8-6ce5-41bb-8176-1ea93383ac7b,Pitcher Strikeouts,MLB
150429,Cristian Dájome,0.5,d8doqe3jkykazgvotvozim61g,Goals,SOCCER
145199,Carlos Rodón,2.0,e4426fb8-6ce5-41bb-8176-1ea93383ac7b,Pitcher Strikeouts,MLBLIVE
192753,Seth Lugo,1.5,e4426fb8-6ce5-41bb-8176-1ea93383ac7b,Pitcher Strikeouts,MLBLIVE
196455,Jacob Murrell,0.5,d8doqe3jkykazgvotvozim61g,Goals,SOCCER
125384,Carlos Rodón,5.5,e4426fb8-6ce5-41bb-8176-1ea93383ac7b,Pitcher Strikeouts,MLB
172793,Kerwin Vargas,0.5,d8doqe3jkykazgvotvozim61g,Goals,SOCCER
194099,Liel Abada,0.5,d8doqe3jkykazgvotvozim61g,Goals,SOCCER
191126,Patrick Agyemang,0.5,d8doqe3jkykazgvotvozim61g,Goals,SOCCER
197677,Tyger Smalls,0.5,d8doqe3jkykazgvotvozim61g,Goals,SOCCER
67620,Aaron Judge,1.5,e4426fb8-6ce5-41bb-8176-1ea93383ac7b,Total Bases,MLB
150448,Amine Bassi,0.5,d81qusduy7y2ddsc9369k4n4k,Goals,SOCCER
197315,Daniel Ríos,0.5,d81qusduy7y2ddsc9369k4n4k,Goals,SOCCER
150592,Giorgos Giakoumakis,0.5,d81qusduy7y2ddsc9369k4n4k,Goals,SOCCER
192019,Jamal Thiare,0.5,d81qusduy7y2ddsc9369k4n4k,Goals,SOCCER
193481,Sebastián Ferreira,0.5,d81qusduy7y2ddsc9369k4n4k,Goals,SOCCER
150589,Thiago Almada,0.5,d81qusduy7y2ddsc9369k4n4k,Goals,SOCCER
160047,Tyler Wolff,0.5,d81qusduy7y2ddsc9369k4n4k,Goals,SOCCER
172408,Jacob Bruun Larsen,0.5,l6u4ahjbj3p5uqgofr8ab4lw,Goals,SOCCER
178238,Jonas Wind,0.5,l6u4ahjbj3p5uqgofr8ab4lw,Goals,SOCCER
178239,Yussuf Poulsen,0.5,l6u4ahjbj3p5uqgofr8ab4lw,Goals,SOCCER
171892,Aleksandar Mitrovic,0.5,2g490n6ffh2b94eklfmtp8x04,Goals,SOCCER
177740,Bukayo Saka,0.5,2g490n6ffh2b94eklfmtp8x04,Goals,SOCCER
177346,Cole Palmer,0.5,2g490n6ffh2b94eklfmtp8x04,Goals,SOCCER
172252,Jarrod Bowen,0.5,2g490n6ffh2b94eklfmtp8x04,Goals,SOCCER
172250,Jude Bellingham,0.5,2g490n6ffh2b94eklfmtp8x04,Goals,SOCCER
127634,José Berríos,2.5,ac8f6ff8-4ebd-40b0-986b-e7186386b805,Pitcher Strikeouts,MLBLIVE
172265,Ollie Watkins,0.5,2g490n6ffh2b94eklfmtp8x04,Goals,SOCCER
68121,José Berríos,5.0,ac8f6ff8-4ebd-40b0-986b-e7186386b805,Pitcher Strikeouts,MLB
139533,Colin Rea,2.0,ac8f6ff8-4ebd-40b0-986b-e7186386b805,Pitcher Strikeouts,MLBLIVE
172254,Phil Foden,0.5,2g490n6ffh2b94eklfmtp8x04,Goals,SOCCER
127295,Daulton Varsho,1.5,ac8f6ff8-4ebd-40b0-986b-e7186386b805,Hits+Runs+RBIs,MLB
171784,Artem Dovbyk,0.5,by46s1nrmo5jvve6fj0p6bkes,Goals,SOCCER
178230,Roman Yaremchuk,0.5,by46s1nrmo5jvve6fj0p6bkes,Goals,SOCCER
171570,Dodi Lukébakio,0.5,axnsn3b4gk1d5gfcdyefzhy50,Goals,SOCCER
67500,George Springer,1.5,ac8f6ff8-4ebd-40b0-986b-e7186386b805,Hits+Runs+RBIs,MLB
171563,Johan Bakayoko,0.5,axnsn3b4gk1d5gfcdyefzhy50,Goals,SOCCER
191564,Justin Turner,1.5,ac8f6ff8-4ebd-40b0-986b-e7186386b805,Hits+Runs+RBIs,MLB
171566,Jérémy Doku,0.5,axnsn3b4gk1d5gfcdyefzhy50,Goals,SOCCER
191564,Justin Turner,0.5,ac8f6ff8-4ebd-40b0-986b-e7186386b805,Hitter Strikeouts,MLB
178097,Leandro Trossard,0.5,axnsn3b4gk1d5gfcdyefzhy50,Goals,SOCCER
171571,Loïs Openda,0.5,axnsn3b4gk1d5gfcdyefzhy50,Goals,SOCCER
192907,Erick Fedde,3.0,5d1bd1b4-b458-4aa5-b8d5-f1b92b7d5f94,Pitcher Strikeouts,MLBLIVE
66661,Logan Gilbert,3.5,5d1bd1b4-b458-4aa5-b8d5-f1b92b7d5f94,Pitcher Strikeouts,MLBLIVE
67898,Logan Gilbert,6.5,5d1bd1b4-b458-4aa5-b8d5-f1b92b7d5f94,Pitcher Strikeouts,MLB
